,u,i,ts,label,idx
21158,946,1719,100310400.0,0.0,21159
21159,3169,3251,100396800.0,0.0,21160
21160,1640,2401,100396800.0,0.0,21161
21161,3251,1898,100396800.0,0.0,21162
21162,1914,2015,100396800.0,0.0,21163
21163,1898,3251,100396800.0,0.0,21164
21164,3251,3169,100396800.0,0.0,21165
21165,2401,1640,100396800.0,0.0,21166
21166,2707,3251,100396800.0,0.0,21167
21167,1765,2025,100396800.0,0.0,21168
21168,2015,1914,100396800.0,0.0,21169
21169,3251,2707,100396800.0,0.0,21170
21170,2708,1493,100396800.0,0.0,21171
21171,1493,2708,100396800.0,0.0,21172
21172,2174,893,100396800.0,0.0,21173
21173,3418,3254,100396800.0,0.0,21174
21174,3254,3418,100396800.0,0.0,21175
21175,3206,3005,100396800.0,0.0,21176
21176,3419,2138,100483200.0,0.0,21177
21177,3420,3206,100483200.0,0.0,21178
21178,3206,3420,100483200.0,0.0,21179
21179,1593,2025,100483200.0,0.0,21180
21180,3421,3072,100483200.0,0.0,21181
21181,2869,2135,100483200.0,0.0,21182
21182,2138,3419,100483200.0,0.0,21183
21183,2915,3251,100569600.0,0.0,21184
21184,3422,19,100569600.0,0.0,21185
21185,3072,3421,100569600.0,0.0,21186
21186,3251,2915,100569600.0,0.0,21187
21187,3418,3410,100656000.0,0.0,21188
21188,3150,1863,100656000.0,0.0,21189
21189,1863,3150,100656000.0,0.0,21190
21190,3410,3418,100656000.0,0.0,21191
21191,1961,636,100656000.0,0.0,21192
21192,3423,2827,100656000.0,0.0,21193
21193,636,1961,100656000.0,0.0,21194
21194,1571,3190,100656000.0,0.0,21195
21195,19,3383,100742400.0,0.0,21196
21196,1756,2708,100742400.0,0.0,21197
21197,3071,2041,100742400.0,0.0,21198
21198,3015,3171,100742400.0,0.0,21199
21199,2041,3071,100742400.0,0.0,21200
21200,1733,3120,100742400.0,0.0,21201
21201,2041,3410,100742400.0,0.0,21202
21202,3410,2041,100742400.0,0.0,21203
21203,3014,2025,100742400.0,0.0,21204
21204,1383,2025,100828800.0,0.0,21205
21205,3225,3005,100828800.0,0.0,21206
21206,3424,2025,100828800.0,1.0,21207
21207,3425,3005,100828800.0,1.0,21208
21208,3418,2738,100915200.0,0.0,21209
21209,3232,3418,100915200.0,0.0,21210
21210,463,194,100915200.0,0.0,21211
21211,194,463,100915200.0,0.0,21212
21212,2304,194,100915200.0,0.0,21213
21213,2135,3232,100915200.0,0.0,21214
21214,2926,3192,100915200.0,0.0,21215
21215,2738,3418,100915200.0,0.0,21216
21216,194,360,100915200.0,0.0,21217
21217,360,194,100915200.0,0.0,21218
21218,194,2304,100915200.0,0.0,21219
21219,3232,2135,100915200.0,0.0,21220
21220,1756,1834,100915200.0,0.0,21221
21221,3192,2926,100915200.0,0.0,21222
21222,2884,3121,100915200.0,0.0,21223
21223,1549,2926,101001600.0,0.0,21224
21224,194,84,101001600.0,0.0,21225
21225,2934,3417,101001600.0,0.0,21226
21226,3422,2926,101001600.0,0.0,21227
21227,2135,3417,101001600.0,0.0,21228
21228,1549,194,101001600.0,0.0,21229
21229,3417,2135,101001600.0,0.0,21230
21230,2926,3422,101001600.0,0.0,21231
21231,194,1549,101001600.0,0.0,21232
21232,84,194,101001600.0,0.0,21233
21233,3251,873,101088000.0,0.0,21234
21234,2829,3232,101088000.0,0.0,21235
21235,873,3251,101088000.0,0.0,21236
21236,3069,3072,101088000.0,0.0,21237
21237,194,3426,101088000.0,0.0,21238
21238,946,2583,101088000.0,0.0,21239
21239,3232,2829,101088000.0,0.0,21240
21240,3426,194,101088000.0,0.0,21241
21241,2526,3291,101088000.0,0.0,21242
21242,3282,434,101174400.0,0.0,21243
21243,2934,3427,101174400.0,0.0,21244
21244,19,3422,101260800.0,0.0,21245
21245,3203,2025,101260800.0,0.0,21246
21246,1156,19,101347200.0,0.0,21247
21247,1635,3190,101347200.0,0.0,21248
21248,636,2443,101347200.0,0.0,21249
21249,3319,3190,101347200.0,0.0,21250
21250,1753,1751,101347200.0,0.0,21251
21251,2443,636,101347200.0,0.0,21252
21252,1640,3120,101347200.0,0.0,21253
21253,3120,1733,101433600.0,0.0,21254
21254,3428,873,101433600.0,0.0,21255
21255,3429,3371,101433600.0,0.0,21256
21256,3190,2756,101433600.0,0.0,21257
21257,2825,3371,101433600.0,0.0,21258
21258,2461,2834,101433600.0,0.0,21259
21259,19,3392,101433600.0,0.0,21260
21260,3313,2025,101433600.0,0.0,21261
21261,3430,1266,101433600.0,0.0,21262
21262,873,3428,101433600.0,0.0,21263
21263,1266,3371,101433600.0,0.0,21264
21264,2653,636,101433600.0,0.0,21265
21265,3429,1266,101433600.0,0.0,21266
21266,2829,3422,101433600.0,0.0,21267
21267,1756,3251,101433600.0,0.0,21268
21268,3422,2829,101433600.0,0.0,21269
21269,29,3251,101520000.0,0.0,21270
21270,3251,2884,101520000.0,0.0,21271
21271,3431,2025,101520000.0,1.0,21272
21272,3251,1322,101520000.0,0.0,21273
21273,2884,3251,101520000.0,0.0,21274
21274,1322,3251,101520000.0,0.0,21275
21275,2934,3432,101520000.0,0.0,21276
21276,1756,101,101520000.0,0.0,21277
21277,3432,2934,101520000.0,0.0,21278
21278,2653,3005,101520000.0,0.0,21279
21279,3433,2025,101520000.0,1.0,21280
21280,1733,2834,101606400.0,0.0,21281
21281,3120,1640,101606400.0,0.0,21282
21282,1549,1640,101606400.0,0.0,21283
21283,2708,1549,101606400.0,0.0,21284
21284,1618,3190,101606400.0,0.0,21285
21285,873,2025,101692800.0,0.0,21286
21286,19,1156,101692800.0,0.0,21287
21287,2748,3190,101692800.0,0.0,21288
21288,2475,2934,101692800.0,0.0,21289
21289,3419,1156,101692800.0,0.0,21290
21290,3150,3232,101692800.0,0.0,21291
21291,3232,3150,101692800.0,0.0,21292
21292,2123,3434,101779200.0,0.0,21293
21293,1156,3419,101779200.0,0.0,21294
21294,3434,2123,101779200.0,0.0,21295
21295,2308,2146,101779200.0,0.0,21296
21296,194,3410,101779200.0,0.0,21297
21297,3410,194,101779200.0,0.0,21298
21298,2934,3410,101779200.0,0.0,21299
21299,3152,3251,101865600.0,0.0,21300
21300,253,2104,101865600.0,0.0,21301
21301,3251,3152,101865600.0,0.0,21302
21302,3261,2934,101865600.0,0.0,21303
21303,3261,1946,101865600.0,0.0,21304
21304,434,2401,101952000.0,0.0,21305
21305,3434,2934,101952000.0,0.0,21306
21306,2864,2708,101952000.0,0.0,21307
21307,3435,2401,101952000.0,0.0,21308
21308,2823,3434,101952000.0,0.0,21309
21309,3434,2823,101952000.0,0.0,21310
21310,3436,822,101952000.0,0.0,21311
21311,3410,3437,101952000.0,0.0,21312
21312,3437,3410,101952000.0,0.0,21313
21313,2934,2737,101952000.0,0.0,21314
21314,3438,1640,101952000.0,0.0,21315
21315,3251,1640,101952000.0,0.0,21316
21316,3251,2708,101952000.0,0.0,21317
21317,2401,3435,101952000.0,0.0,21318
21318,1640,3251,101952000.0,0.0,21319
21319,2737,2934,101952000.0,0.0,21320
21320,116,3291,101952000.0,0.0,21321
21321,2934,3434,101952000.0,0.0,21322
21322,1946,3261,101952000.0,0.0,21323
21323,2961,893,101952000.0,0.0,21324
21324,822,3436,101952000.0,0.0,21325
21325,2389,1266,102038400.0,0.0,21326
21326,2024,1266,102038400.0,0.0,21327
21327,3190,1635,102038400.0,0.0,21328
21328,2807,1635,102038400.0,0.0,21329
21329,3190,2748,102038400.0,0.0,21330
21330,1266,3190,102038400.0,0.0,21331
21331,3439,3190,102038400.0,0.0,21332
21332,1851,3190,102038400.0,0.0,21333
21333,3190,873,102038400.0,0.0,21334
21334,3440,893,102038400.0,0.0,21335
21335,2724,1635,102038400.0,0.0,21336
21336,893,3440,102124800.0,0.0,21337
21337,3291,3251,102124800.0,0.0,21338
21338,3251,2748,102124800.0,0.0,21339
21339,3393,2934,102124800.0,0.0,21340
21340,2748,3251,102124800.0,0.0,21341
21341,3251,3291,102124800.0,0.0,21342
21342,463,2926,102211200.0,0.0,21343
21343,2934,1820,102211200.0,0.0,21344
21344,2829,2475,102211200.0,0.0,21345
21345,2926,463,102211200.0,0.0,21346
21346,3113,2299,102211200.0,0.0,21347
21347,1640,1549,102211200.0,0.0,21348
21348,1820,2934,102211200.0,0.0,21349
21349,1756,3441,102211200.0,0.0,21350
21350,2299,3113,102211200.0,0.0,21351
21351,2930,2934,102211200.0,0.0,21352
21352,2934,2299,102211200.0,0.0,21353
21353,2910,3206,102297600.0,0.0,21354
21354,286,2025,102297600.0,0.0,21355
21355,194,2653,102297600.0,0.0,21356
21356,1549,2025,102297600.0,0.0,21357
21357,3206,2910,102297600.0,0.0,21358
21358,1917,2308,102297600.0,1.0,21359
21359,2707,3005,102384000.0,0.0,21360
21360,2966,3005,102384000.0,1.0,21361
21361,26,1416,102384000.0,0.0,21362
21362,2653,3442,102384000.0,0.0,21363
21363,1416,2146,102384000.0,0.0,21364
21364,1640,3438,102384000.0,0.0,21365
21365,3442,2653,102384000.0,0.0,21366
21366,3101,2653,102384000.0,0.0,21367
21367,19,1438,102384000.0,0.0,21368
21368,1416,26,102384000.0,0.0,21369
21369,2653,3101,102384000.0,0.0,21370
21370,1438,19,102384000.0,0.0,21371
21371,3120,3299,102470400.0,0.0,21372
21372,946,1227,102470400.0,0.0,21373
21373,2143,2934,102470400.0,0.0,21374
21374,2443,1640,102470400.0,0.0,21375
21375,3150,3410,102470400.0,0.0,21376
21376,3410,3150,102470400.0,0.0,21377
21377,2934,2143,102470400.0,0.0,21378
21378,2934,2930,102470400.0,0.0,21379
21379,3299,3120,102470400.0,0.0,21380
21380,1493,1549,102556800.0,0.0,21381
21381,3120,3103,102556800.0,0.0,21382
21382,2142,3143,102556800.0,0.0,21383
21383,1549,1493,102556800.0,0.0,21384
21384,3436,1903,102556800.0,0.0,21385
21385,1903,3436,102556800.0,0.0,21386
21386,3103,3120,102556800.0,0.0,21387
21387,3261,253,102556800.0,0.0,21388
21388,253,3261,102556800.0,0.0,21389
21389,3143,2142,102556800.0,0.0,21390
21390,1301,19,102643200.0,0.0,21391
21391,3410,19,102643200.0,0.0,21392
21392,19,3410,102643200.0,0.0,21393
21393,2934,2884,102643200.0,0.0,21394
21394,1640,873,102643200.0,0.0,21395
21395,1280,1438,102729600.0,0.0,21396
21396,2884,3422,102729600.0,0.0,21397
21397,2834,376,102729600.0,0.0,21398
21398,2934,873,102729600.0,0.0,21399
21399,1438,1280,102729600.0,0.0,21400
21400,3422,2884,102729600.0,0.0,21401
21401,3443,3441,102816000.0,1.0,21402
21402,19,3393,102816000.0,0.0,21403
21403,3444,2025,102816000.0,1.0,21404
21404,2299,3206,102816000.0,0.0,21405
21405,3445,2025,102816000.0,1.0,21406
21406,3446,3441,102816000.0,1.0,21407
21407,3447,2025,102816000.0,1.0,21408
21408,3448,3441,102816000.0,1.0,21409
21409,3446,2025,102816000.0,1.0,21410
21410,3448,2025,102816000.0,1.0,21411
21411,3449,3441,102816000.0,1.0,21412
21412,3450,3441,102816000.0,1.0,21413
21413,3447,3441,102816000.0,1.0,21414
21414,3451,3441,102816000.0,1.0,21415
21415,3444,3441,102816000.0,1.0,21416
21416,3443,2025,102816000.0,1.0,21417
21417,3206,2299,102816000.0,0.0,21418
21418,3449,2025,102816000.0,1.0,21419
21419,3452,3441,102816000.0,1.0,21420
21420,3450,2025,102816000.0,1.0,21421
21421,3445,3441,102816000.0,1.0,21422
21422,3453,2025,102902400.0,1.0,21423
21423,3454,2025,102902400.0,1.0,21424
21424,2074,2766,102902400.0,0.0,21425
21425,3455,2025,102902400.0,1.0,21426
21426,3456,2025,102902400.0,1.0,21427
21427,2176,3457,102902400.0,0.0,21428
21428,3458,2025,102902400.0,1.0,21429
21429,3090,3410,102902400.0,0.0,21430
21430,2501,194,102902400.0,0.0,21431
21431,3381,873,102902400.0,0.0,21432
21432,400,2766,102902400.0,0.0,21433
21433,1596,2766,102902400.0,0.0,21434
21434,880,2766,102902400.0,0.0,21435
21435,3100,2766,102902400.0,0.0,21436
21436,3410,3090,102902400.0,0.0,21437
21437,3457,2176,102902400.0,0.0,21438
21438,3093,2766,102902400.0,0.0,21439
21439,106,3090,102902400.0,0.0,21440
21440,1936,2766,102902400.0,0.0,21441
21441,1065,2766,102902400.0,1.0,21442
21442,1438,3459,102902400.0,0.0,21443
21443,1438,2766,102902400.0,0.0,21444
21444,3459,1438,102902400.0,0.0,21445
21445,3460,2025,102988800.0,1.0,21446
21446,2934,1863,102988800.0,0.0,21447
21447,873,2834,102988800.0,0.0,21448
21448,3461,3441,102988800.0,1.0,21449
21449,3461,2025,102988800.0,1.0,21450
21450,3460,3441,102988800.0,1.0,21451
21451,2708,1640,103075200.0,0.0,21452
21452,3190,2304,103075200.0,0.0,21453
21453,2834,2304,103075200.0,0.0,21454
21454,3071,2304,103075200.0,0.0,21455
21455,3462,434,103075200.0,1.0,21456
21456,2304,3071,103075200.0,0.0,21457
21457,1640,2708,103075200.0,0.0,21458
21458,2304,3190,103075200.0,0.0,21459
21459,1549,2708,103075200.0,0.0,21460
21460,3462,2708,103075200.0,1.0,21461
21461,2738,2304,103161600.0,0.0,21462
21462,3463,2025,103161600.0,1.0,21463
21463,3464,2025,103161600.0,1.0,21464
21464,2304,2738,103161600.0,0.0,21465
21465,2934,456,103161600.0,0.0,21466
21466,43,1903,103161600.0,1.0,21467
21467,43,3436,103161600.0,1.0,21468
21468,3465,2025,103161600.0,1.0,21469
21469,456,2934,103161600.0,0.0,21470
21470,376,2834,103161600.0,0.0,21471
21471,2825,3466,103161600.0,0.0,21472
21472,2934,3409,103161600.0,0.0,21473
21473,3067,3005,103248000.0,0.0,21474
21474,2150,3100,103248000.0,0.0,21475
21475,3409,1555,103334400.0,0.0,21476
21476,1555,3409,103334400.0,0.0,21477
21477,3005,3170,103334400.0,0.0,21478
21478,3170,3190,103334400.0,0.0,21479
21479,1863,2934,103334400.0,0.0,21480
21480,1855,2735,103334400.0,0.0,21481
21481,19,3194,103334400.0,0.0,21482
21482,3170,3005,103334400.0,0.0,21483
21483,873,3409,103334400.0,0.0,21484
21484,3436,3467,103420800.0,0.0,21485
21485,3120,3468,103420800.0,0.0,21486
21486,2934,2653,103420800.0,0.0,21487
21487,3179,2025,103420800.0,0.0,21488
21488,3467,3436,103420800.0,0.0,21489
21489,3468,3120,103420800.0,0.0,21490
21490,2501,2737,103507200.0,0.0,21491
21491,2926,3410,103507200.0,0.0,21492
21492,3462,2864,103507200.0,1.0,21493
21493,2737,2501,103507200.0,0.0,21494
21494,2304,2834,103507200.0,0.0,21495
21495,2934,3219,103507200.0,0.0,21496
21496,3436,3457,103507200.0,0.0,21497
21497,3457,3436,103507200.0,0.0,21498
21498,3219,2934,103507200.0,0.0,21499
21499,3410,2926,103507200.0,0.0,21500
21500,3206,873,103593600.0,0.0,21501
21501,1733,873,103593600.0,0.0,21502
21502,1065,3100,103593600.0,1.0,21503
21503,2834,873,103593600.0,0.0,21504
21504,3469,1736,103593600.0,0.0,21505
21505,3409,873,103593600.0,0.0,21506
21506,2142,1961,103593600.0,0.0,21507
21507,873,3206,103593600.0,0.0,21508
21508,253,2934,103593600.0,0.0,21509
21509,2934,253,103593600.0,0.0,21510
21510,1549,3042,103593600.0,0.0,21511
21511,873,2926,103593600.0,0.0,21512
21512,1961,2142,103593600.0,0.0,21513
21513,1733,3161,103680000.0,0.0,21514
21514,3470,3467,103680000.0,0.0,21515
21515,1733,2501,103680000.0,0.0,21516
21516,2501,1733,103680000.0,0.0,21517
21517,873,2829,103680000.0,0.0,21518
21518,3294,3468,103680000.0,0.0,21519
21519,128,3471,103680000.0,0.0,21520
21520,3410,3468,103680000.0,0.0,21521
21521,3403,3409,103680000.0,0.0,21522
21522,3472,3409,103680000.0,0.0,21523
21523,3409,3403,103680000.0,0.0,21524
21524,3409,3472,103680000.0,0.0,21525
21525,3468,3410,103680000.0,0.0,21526
21526,3468,3294,103680000.0,0.0,21527
21527,3473,1231,103766400.0,0.0,21528
21528,18,3474,103766400.0,0.0,21529
21529,3475,2020,103766400.0,0.0,21530
21530,3476,2025,103766400.0,1.0,21531
21531,2020,3475,103766400.0,0.0,21532
21532,2934,3237,103766400.0,0.0,21533
21533,3477,2025,103766400.0,1.0,21534
21534,1956,3475,103766400.0,0.0,21535
21535,2020,1956,103766400.0,0.0,21536
21536,3475,1956,103766400.0,0.0,21537
21537,2934,3393,103766400.0,0.0,21538
21538,18,3478,103766400.0,0.0,21539
21539,1956,2020,103766400.0,0.0,21540
21540,3474,18,103766400.0,0.0,21541
21541,3190,3170,103852800.0,0.0,21542
21542,2,3264,103852800.0,0.0,21543
21543,3479,2,103852800.0,0.0,21544
21544,3264,2,103852800.0,0.0,21545
21545,2756,2923,103852800.0,0.0,21546
21546,3478,18,103852800.0,0.0,21547
21547,572,1635,103852800.0,0.0,21548
21548,3468,556,103852800.0,0.0,21549
21549,556,3468,103852800.0,0.0,21550
21550,2,3120,103939200.0,0.0,21551
21551,2,3479,103939200.0,0.0,21552
21552,3292,3474,103939200.0,0.0,21553
21553,3474,3292,103939200.0,0.0,21554
21554,3120,2,103939200.0,0.0,21555
21555,3100,3439,103939200.0,0.0,21556
21556,2,2501,103939200.0,0.0,21557
21557,3190,3439,103939200.0,0.0,21558
21558,3169,3474,103939200.0,0.0,21559
21559,2708,2864,103939200.0,0.0,21560
21560,2,2724,104025600.0,0.0,21561
21561,1306,2,104025600.0,0.0,21562
21562,2934,3457,104025600.0,0.0,21563
21563,4,1280,104025600.0,0.0,21564
21564,2,1306,104025600.0,0.0,21565
21565,1301,2934,104025600.0,0.0,21566
21566,2724,2,104025600.0,0.0,21567
21567,43,3457,104112000.0,0.0,21568
21568,3451,2025,104112000.0,1.0,21569
21569,43,3439,104112000.0,1.0,21570
21570,3480,2025,104112000.0,1.0,21571
21571,43,2766,104112000.0,1.0,21572
21572,3457,3005,104112000.0,1.0,21573
21573,43,2825,104112000.0,1.0,21574
21574,3452,2025,104112000.0,1.0,21575
21575,3481,2825,104112000.0,0.0,21576
21576,3482,2825,104112000.0,0.0,21577
21577,2934,3483,104112000.0,0.0,21578
21578,3484,3468,104112000.0,0.0,21579
21579,3245,2934,104198400.0,1.0,21580
21580,2864,1640,104198400.0,0.0,21581
21581,3457,2934,104198400.0,1.0,21582
21582,1905,434,104198400.0,0.0,21583
21583,3152,3206,104198400.0,0.0,21584
21584,434,2708,104198400.0,0.0,21585
21585,3468,3484,104198400.0,0.0,21586
21586,3005,3245,104198400.0,0.0,21587
21587,43,3371,104198400.0,1.0,21588
21588,3483,2934,104198400.0,0.0,21589
21589,3457,3245,104198400.0,0.0,21590
21590,43,946,104198400.0,1.0,21591
21591,2,2923,104198400.0,0.0,21592
21592,106,2923,104198400.0,0.0,21593
21593,2146,2934,104198400.0,0.0,21594
21594,2934,2146,104198400.0,0.0,21595
21595,2934,3245,104198400.0,0.0,21596
21596,3206,3152,104198400.0,0.0,21597
21597,873,3291,104198400.0,0.0,21598
21598,2738,376,104284800.0,0.0,21599
21599,2923,2934,104284800.0,0.0,21600
21600,2934,3005,104284800.0,0.0,21601
21601,3485,3409,104284800.0,0.0,21602
21602,3457,2756,104284800.0,1.0,21603
21603,3245,2756,104284800.0,1.0,21604
21604,376,2738,104284800.0,0.0,21605
21605,3152,3468,104284800.0,0.0,21606
21606,43,2780,104284800.0,1.0,21607
21607,43,3100,104284800.0,1.0,21608
21608,1753,2864,104284800.0,0.0,21609
21609,376,1358,104284800.0,0.0,21610
21610,3409,3485,104284800.0,0.0,21611
21611,2884,2934,104284800.0,0.0,21612
21612,3409,2738,104371200.0,0.0,21613
21613,2662,1736,104371200.0,0.0,21614
21614,1753,3251,104371200.0,0.0,21615
21615,2738,3409,104371200.0,0.0,21616
21616,3090,1640,104371200.0,0.0,21617
21617,1640,3090,104371200.0,0.0,21618
21618,1640,2864,104371200.0,0.0,21619
21619,2934,3486,104544000.0,0.0,21620
21620,1946,873,104544000.0,0.0,21621
21621,3120,3291,104544000.0,0.0,21622
21622,2341,3409,104544000.0,0.0,21623
21623,3079,1571,104544000.0,0.0,21624
21624,1571,3079,104544000.0,0.0,21625
21625,2735,1855,104544000.0,0.0,21626
21626,3487,3409,104544000.0,0.0,21627
21627,3409,3487,104544000.0,0.0,21628
21628,3486,2934,104544000.0,0.0,21629
21629,3005,3436,104544000.0,0.0,21630
21630,3395,2934,104630400.0,0.0,21631
21631,2934,3395,104630400.0,0.0,21632
21632,376,2934,104630400.0,0.0,21633
21633,1599,2807,104630400.0,0.0,21634
21634,3488,2934,104716800.0,0.0,21635
21635,2934,3488,104716800.0,0.0,21636
21636,2934,2926,104716800.0,0.0,21637
21637,3489,2926,104716800.0,0.0,21638
21638,2926,2934,104803200.0,0.0,21639
21639,1266,2825,104803200.0,0.0,21640
21640,2766,2825,104803200.0,0.0,21641
21641,2568,2825,104803200.0,0.0,21642
21642,3057,1855,104976000.0,0.0,21643
21643,194,3152,104976000.0,0.0,21644
21644,1126,2291,104976000.0,0.0,21645
21645,434,2864,104976000.0,0.0,21646
21646,1756,194,104976000.0,0.0,21647
21647,2708,3468,104976000.0,0.0,21648
21648,19,1862,104976000.0,0.0,21649
21649,2088,1549,104976000.0,1.0,21650
21650,3468,2708,104976000.0,0.0,21651
21651,3152,194,104976000.0,0.0,21652
21652,3490,1855,104976000.0,1.0,21653
21653,3491,2291,104976000.0,0.0,21654
21654,873,1549,104976000.0,0.0,21655
21655,3468,873,105062400.0,0.0,21656
21656,3143,2934,105062400.0,0.0,21657
21657,3020,3468,105148800.0,0.0,21658
21658,3468,3020,105148800.0,0.0,21659
21659,2735,3027,105148800.0,0.0,21660
21660,3427,2934,105148800.0,0.0,21661
21661,873,3468,105148800.0,0.0,21662
21662,3468,3180,105231600.0,0.0,21663
21663,2,1520,105231600.0,0.0,21664
21664,1520,2,105231600.0,0.0,21665
21665,2829,3468,105231600.0,0.0,21666
21666,3180,3468,105231600.0,0.0,21667
21667,3468,2829,105231600.0,0.0,21668
21668,1266,434,105318000.0,0.0,21669
21669,3090,3468,105318000.0,0.0,21670
21670,2834,3468,105318000.0,0.0,21671
21671,3462,3005,105318000.0,1.0,21672
21672,3468,3090,105318000.0,0.0,21673
21673,1961,3468,105318000.0,0.0,21674
21674,3468,1961,105318000.0,0.0,21675
21675,3468,2834,105318000.0,0.0,21676
21676,1293,2025,105404400.0,1.0,21677
21677,3291,2766,105404400.0,0.0,21678
21678,3492,3009,105404400.0,0.0,21679
21679,2670,3005,105404400.0,1.0,21680
21680,2766,3291,105404400.0,0.0,21681
21681,4,1964,105404400.0,0.0,21682
21682,3009,3492,105404400.0,0.0,21683
21683,2934,3009,105404400.0,0.0,21684
21684,2934,2923,105404400.0,0.0,21685
21685,43,2025,105404400.0,1.0,21686
21686,2913,3492,105404400.0,0.0,21687
21687,3251,2025,105490800.0,0.0,21688
21688,1936,946,105490800.0,0.0,21689
21689,19,1403,105490800.0,0.0,21690
21690,694,1403,105490800.0,0.0,21691
21691,2232,946,105490800.0,0.0,21692
21692,2834,2708,105490800.0,0.0,21693
21693,1127,1403,105490800.0,0.0,21694
21694,2934,3291,105577200.0,0.0,21695
21695,3291,2934,105577200.0,0.0,21696
21696,3237,2829,105663600.0,0.0,21697
21697,3471,3468,105663600.0,0.0,21698
21698,1640,1247,105663600.0,0.0,21699
21699,2923,3120,105750000.0,0.0,21700
21700,2708,2834,105750000.0,0.0,21701
21701,2163,2304,105750000.0,0.0,21702
21702,3120,2926,105750000.0,0.0,21703
21703,2926,3120,105750000.0,0.0,21704
21704,1733,2926,105750000.0,0.0,21705
21705,946,2232,105836400.0,0.0,21706
21706,3090,3206,105922800.0,0.0,21707
21707,3467,3470,105922800.0,0.0,21708
21708,2910,2934,105922800.0,0.0,21709
21709,2934,2910,105922800.0,0.0,21710
21710,3492,2913,105922800.0,0.0,21711
21711,3206,3090,105922800.0,0.0,21712
21712,4,1231,105922800.0,0.0,21713
21713,3262,1946,106009200.0,0.0,21714
21714,3009,2934,106009200.0,0.0,21715
21715,3468,2926,106009200.0,0.0,21716
21716,3493,2934,106009200.0,0.0,21717
21717,1946,3262,106009200.0,0.0,21718
21718,3067,1640,106009200.0,0.0,21719
21719,1640,3067,106009200.0,0.0,21720
21720,2926,3468,106009200.0,0.0,21721
21721,3494,3470,106009200.0,0.0,21722
21722,3121,3067,106095600.0,0.0,21723
21723,3194,19,106095600.0,0.0,21724
21724,3419,893,106095600.0,0.0,21725
21725,893,3419,106095600.0,0.0,21726
21726,1936,1646,106095600.0,0.0,21727
21727,2152,2025,106095600.0,0.0,21728
21728,3067,3121,106095600.0,0.0,21729
21729,2024,2025,106095600.0,0.0,21730
21730,3495,19,106095600.0,0.0,21731
21731,3015,3334,106182000.0,0.0,21732
21732,1796,2923,106182000.0,0.0,21733
21733,2926,434,106182000.0,0.0,21734
21734,2934,3067,106182000.0,0.0,21735
21735,3410,2934,106182000.0,0.0,21736
21736,3067,2934,106182000.0,0.0,21737
21737,1796,2025,106182000.0,0.0,21738
21738,434,2926,106182000.0,0.0,21739
21739,1490,2025,106268400.0,0.0,21740
21740,3346,2025,106268400.0,0.0,21741
21741,1594,2025,106268400.0,0.0,21742
21742,1640,2934,106268400.0,0.0,21743
21743,1111,2025,106268400.0,0.0,21744
21744,1528,2025,106268400.0,0.0,21745
21745,1308,2025,106268400.0,0.0,21746
21746,2934,1640,106354800.0,0.0,21747
21747,3067,2308,106354800.0,0.0,21748
21748,1689,2025,106354800.0,0.0,21749
21749,2934,2913,106354800.0,0.0,21750
21750,3496,3120,106354800.0,0.0,21751
21751,2501,2934,106354800.0,0.0,21752
21752,2308,3067,106354800.0,0.0,21753
21753,2261,2025,106354800.0,0.0,21754
21754,2913,2934,106354800.0,0.0,21755
21755,2214,2025,106354800.0,0.0,21756
21756,1831,2025,106354800.0,0.0,21757
21757,3190,3067,106354800.0,0.0,21758
21758,3206,3497,106441200.0,0.0,21759
21759,3498,2025,106441200.0,0.0,21760
21760,2536,2025,106441200.0,0.0,21761
21761,2290,2025,106441200.0,0.0,21762
21762,2471,3441,106441200.0,0.0,21763
21763,2493,2025,106441200.0,0.0,21764
21764,1643,2025,106441200.0,0.0,21765
21765,3497,3206,106441200.0,0.0,21766
21766,3120,3441,106441200.0,0.0,21767
21767,2408,2025,106441200.0,0.0,21768
21768,2471,2025,106441200.0,0.0,21769
21769,1532,2025,106441200.0,0.0,21770
21770,2340,2025,106441200.0,0.0,21771
21771,2344,2401,106441200.0,0.0,21772
21772,1892,2025,106527600.0,0.0,21773
21773,2101,1266,106527600.0,0.0,21774
21774,2780,59,106527600.0,0.0,21775
21775,1756,2738,106614000.0,0.0,21776
21776,2401,2934,106614000.0,0.0,21777
21777,3030,3034,106614000.0,1.0,21778
21778,3143,2926,106614000.0,0.0,21779
21779,3345,3034,106614000.0,0.0,21780
21780,873,3005,106614000.0,0.0,21781
21781,59,3190,106700400.0,0.0,21782
21782,3190,2825,106700400.0,0.0,21783
21783,2807,2389,106700400.0,0.0,21784
21784,3120,1549,106700400.0,0.0,21785
21785,3206,3499,106700400.0,0.0,21786
21786,2926,1549,106700400.0,0.0,21787
21787,2934,3143,106700400.0,0.0,21788
21788,2934,3493,106700400.0,0.0,21789
21789,43,3190,106700400.0,1.0,21790
21790,2825,3482,106700400.0,0.0,21791
21791,3468,3152,106700400.0,0.0,21792
21792,2825,3481,106700400.0,0.0,21793
21793,2926,3143,106700400.0,0.0,21794
21794,3120,2304,106786800.0,0.0,21795
21795,460,2825,106786800.0,0.0,21796
21796,3500,3501,106786800.0,0.0,21797
21797,3467,3120,106786800.0,0.0,21798
21798,2825,460,106873200.0,0.0,21799
21799,2926,3441,106873200.0,0.0,21800
21800,2807,460,106873200.0,0.0,21801
